year,month,service,departure_station,arrival_station,journey_time_avg,total_num_trips,num_of_canceled_trains,num_late_at_departure,avg_delay_late_at_departure,avg_delay_all_departing,num_arriving_late,avg_delay_late_on_arrival,avg_delay_all_arriving,delay_cause_external_cause,delay_cause_rail_infrastructure,delay_cause_traffic_management,delay_cause_rolling_stock,delay_cause_station_management,delay_cause_travelers,num_greater_15_min_late,avg_delay_late_greater_15_min,num_greater_30_min_late,num_greater_60_min_late,departure_region,arrival_region,pct_cancelled
2016,2,National,STRASBOURG,NANTES,318.222222222,36,1,0,0.0,0.138888888889,2.0,18.0,2.72222222222,0.5,0.0,0.0,0.5,0.0,0.0,2.0,18.0,0.0,0.0,GE,PDLL,0.027777777777777776
2016,2,International,STUTTGART,PARIS EST,150.772727273,110,0,19,13.2105263158,4.05454545455,9.0,34.5555555556,2.77272727273,0.25,0.125,0.625,0.0,0.0,0.0,5.0,52.0,3.0,2.0,ALLEMAGNE,IDF,0.0
2017,4,National,PARIS EST,METZ,85.1789473684,294,9,18,22.6111111111,1.55438596491,35.0,44.5428571429,4.8701754386,0.44,0.08,0.16,0.28,0.04,0.0,23.0,63.1449275,16.0,9.0,IDF,GE,0.030612244897959183
2017,4,National,PARIS EST,STRASBOURG,112.469933185,454,5,33,22.6666666667,1.84187082405,36.0,57.4722222222,4.89309576837,0.657142857143,0.0571428571429,0.0285714285714,0.257142857143,0.0,0.0,28.0,70.3071429,19.0,12.0,IDF,GE,0.011013215859030838
2017,4,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,183.198198198,223,1,42,14.6428571429,3.6981981982,31.0,25.0,3.82432432432,0.133333333333,0.333333333333,0.3,0.1,0.1,0.0333333333333,25.0,28.0606667,9.0,1.0,ARA,IDF,0.004484304932735426
2017,4,National,MARSEILLE ST CHARLES,PARIS LYON,201.395577396,409,2,49,17.387755102,2.45945945946,61.0,27.4262295082,4.8230958231,0.216666666667,0.216666666667,0.333333333333,0.2,0.0333333333333,0.0,39.0,36.0401709,15.0,4.0,PACA,IDF,0.004889975550122249
2017,4,National,MULHOUSE VILLE,PARIS LYON,171.72260274,294,2,41,19.4146341463,3.29794520548,34.0,32.3529411765,3.89383561644,0.125,0.21875,0.3125,0.21875,0.0625,0.0625,27.0,37.2648148,11.0,1.0,GE,IDF,0.006802721088435374
2017,4,National,NICE VILLE,PARIS LYON,344.730769231,211,3,20,27.2,3.25961538462,36.0,39.7777777778,9.28846153846,0.28125,0.3125,0.21875,0.09375,0.0625,0.03125,36.0,39.6949074,16.0,4.0,PACA,IDF,0.014218009478672985
2017,4,National,TOULON,PARIS LYON,237.197879859,286,3,95,16.6736842105,6.56537102473,45.0,42.0222222222,8.95759717314,0.292682926829,0.243902439024,0.219512195122,0.170731707317,0.0487804878049,0.0243902439024,45.0,41.9507407,22.0,6.0,PACA,IDF,0.01048951048951049
2017,4,National,PARIS MONTPARNASSE,ANGOULEME,160.461279461,300,3,20,20.85,1.50505050505,20.0,49.0,3.21548821549,0.315789473684,0.526315789474,0.105263157895,0.0526315789474,0.0,0.0,14.0,65.0714286,9.0,5.0,IDF,NAq,0.01
2017,4,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,196.669950739,204,1,12,30.75,1.86699507389,24.0,33.625,4.07881773399,0.0952380952381,0.571428571429,0.142857142857,0.047619047619,0.047619047619,0.0952380952381,17.0,41.7941176,7.0,3.0,IDF,NAq,0.004901960784313725
2017,4,National,PARIS MONTPARNASSE,NANTES,139.260521042,504,5,36,25.6111111111,1.80561122244,52.0,37.0384615385,4.5751503006,0.186046511628,0.511627906977,0.139534883721,0.116279069767,0.0,0.046511627907,38.0,46.1894737,21.0,10.0,IDF,PDLL,0.00992063492063492
2017,4,National,NANTES,PARIS MONTPARNASSE,139.391891892,523,5,53,16.7547169811,2.0250965251,51.0,36.0392156863,3.93243243243,0.146341463415,0.463414634146,0.170731707317,0.170731707317,0.0487804878049,0.0,36.0,46.0291667,22.0,11.0,PDLL,IDF,0.009560229445506692
2017,4,National,QUIMPER,PARIS MONTPARNASSE,282.711340206,194,0,4,20.75,0.474226804124,21.0,41.5714285714,4.68041237113,0.294117647059,0.588235294118,0.0,0.0588235294118,0.0588235294118,0.0,21.0,41.5436508,12.0,4.0,B,IDF,0.0
2017,4,National,RENNES,PARIS MONTPARNASSE,138.345283019,535,5,49,19.1632653061,2.16981132075,65.0,39.7846153846,4.67358490566,0.240740740741,0.574074074074,0.0185185185185,0.148148148148,0.0185185185185,0.0,53.0,45.9603774,31.0,16.0,B,IDF,0.009345794392523364
2017,4,National,PARIS MONTPARNASSE,ST MALO,187.152173913,93,1,9,20.7777777778,1.86956521739,11.0,37.0,5.16304347826,0.181818181818,0.727272727273,0.0909090909091,0.0,0.0,0.0,9.0,43.0722222,5.0,1.0,IDF,B,0.010752688172043012
2017,4,National,ST MALO,PARIS MONTPARNASSE,197.0,93,1,1,8.0,0.130434782609,8.0,60.125,4.8152173913,0.5,0.333333333333,0.0,0.166666666667,0.0,0.0,8.0,60.1416667,5.0,4.0,B,IDF,0.010752688172043012
2017,4,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,67.2839506173,410,5,24,22.7083333333,1.38765432099,51.0,17.7058823529,1.65432098765,0.0810810810811,0.648648648649,0.216216216216,0.0540540540541,0.0,0.0,19.0,34.0298246,9.0,3.0,IDF,CVDL,0.012195121951219513
2017,4,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,334.455223881,135,1,14,23.2142857143,2.51492537313,24.0,44.5,10.2164179104,0.260869565217,0.434782608696,0.130434782609,0.0869565217391,0.0,0.0869565217391,24.0,44.4875,11.0,6.0,IDF,O,0.007407407407407408
2017,4,National,PARIS NORD,ARRAS,49.4195583596,319,2,10,14.5,0.618296529968,20.0,11.8,1.43848580442,0.2,0.0666666666667,0.2,0.4,0.133333333333,0.0,3.0,27.4277778,1.0,0.0,IDF,HDF,0.006269592476489028
2017,4,National,PARIS NORD,DUNKERQUE,119.603846154,261,1,13,21.2307692308,1.20384615385,23.0,26.0434782609,3.05769230769,0.347826086957,0.304347826087,0.130434782609,0.130434782609,0.0869565217391,0.0,11.0,40.8636364,8.0,3.0,IDF,HDF,0.0038314176245210726
2017,4,National,DUNKERQUE,PARIS NORD,128.816666667,241,1,3,10.0,0.216666666667,12.0,20.3333333333,0.775,0.5,0.4,0.1,0.0,0.0,0.0,5.0,30.5466667,2.0,0.0,HDF,IDF,0.004149377593360996
2017,4,National,PARIS NORD,LILLE,62.3221238938,567,2,28,19.5714285714,1.2,47.0,18.6170212766,1.80530973451,0.268292682927,0.317073170732,0.19512195122,0.146341463415,0.0731707317073,0.0,19.0,33.1535088,10.0,2.0,IDF,HDF,0.003527336860670194
2017,4,National,LILLE,PARIS NORD,69.0054249548,557,4,27,12.0,0.985533453888,48.0,14.1666666667,0.396021699819,0.189189189189,0.378378378378,0.216216216216,0.162162162162,0.027027027027,0.027027027027,11.0,31.4121212,5.0,0.0,HDF,IDF,0.00718132854578097
2017,4,National,LILLE,LYON PART DIEU,195.264367816,261,0,31,12.6129032258,2.10344827586,37.0,25.1621621622,4.47126436782,0.28125,0.1875,0.15625,0.21875,0.0625,0.09375,24.0,32.5583333,10.0,1.0,HDF,IDF,0.0
2017,4,National,LYON PART DIEU,RENNES,261.821428571,84,0,43,13.4651162791,7.88095238095,12.0,31.0,7.5119047619,0.166666666667,0.333333333333,0.25,0.0833333333333,0.0833333333333,0.0833333333333,12.0,31.0,3.0,1.0,IDF,B,0.0
2017,4,International,ITALIE,PARIS LYON,444.303370787,90,1,2,35.0,2.3595505618,14.0,30.2142857143,6.16853932584,0.214285714286,0.285714285714,0.214285714286,0.214285714286,0.0714285714286,0.0,14.0,30.0595238,5.0,1.0,ITALIE,IDF,0.011111111111111112
2017,4,International,PARIS LYON,ZURICH,249.804511278,134,1,23,16.2608695652,3.11278195489,18.0,50.3888888889,7.81954887218,0.133333333333,0.0,0.266666666667,0.6,0.0,0.0,18.0,50.4453704,14.0,5.0,IDF,SUISSE,0.007462686567164179
2016,9,National,PARIS EST,METZ,85.4076655052,287,0,9,17.1111111111,0.637630662021,19.0,25.6842105263,1.84320557491,0.333333333333,0.166666666667,0.111111111111,0.111111111111,0.111111111111,0.166666666667,11.0,38.7272727,4.0,2.0,IDF,GE,0.0
2016,9,National,METZ,PARIS EST,86.1280701754,285,0,41,15.3658536585,2.89824561404,39.0,17.4102564103,2.74736842105,0.236842105263,0.0263157894737,0.5,0.0,0.131578947368,0.105263157895,15.0,29.4,6.0,0.0,GE,IDF,0.0
2016,9,National,PARIS LYON,AIX EN PROVENCE TGV,182.533049041,469,0,24,20.2916666667,1.18763326226,33.0,29.8181818182,4.23240938166,0.59375,0.15625,0.03125,0.125,0.0625,0.03125,25.0,35.4,14.0,2.0,IDF,PACA,0.0
2016,9,National,PARIS LYON,ANNECY,233.022058824,137,1,8,22.875,1.44852941176,8.0,32.5,4.02941176471,0.5,0.0,0.25,0.125,0.125,0.0,8.0,32.5,1.0,1.0,IDF,ARA,0.0072992700729927005
2016,9,National,ANNECY,PARIS LYON,225.403645833,192,0,5,14.8,0.447916666667,26.0,29.5384615385,5.46875,0.153846153846,0.423076923077,0.230769230769,0.153846153846,0.0384615384615,0.0,26.0,29.5384615,6.0,2.0,ARA,IDF,0.0
2016,9,National,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,81.9065420561,214,0,40,11.2,3.16355140187,35.0,12.3714285714,1.6261682243,0.114285714286,0.114285714286,0.428571428571,0.0857142857143,0.142857142857,0.114285714286,7.0,26.5714286,3.0,0.0,BFC,IDF,0.0
2016,9,National,LYON PART DIEU,PARIS LYON,121.242424242,629,2,91,10.1428571429,2.38915470494,52.0,17.557692307700002,1.82456140351,0.115384615385,0.173076923077,0.269230769231,0.134615384615,0.25,0.0576923076923,27.0,21.6666667,3.0,0.0,IDF,IDF,0.003179650238473768
2016,9,National,PARIS LYON,MARSEILLE ST CHARLES,197.78030303,462,0,25,22.2,1.33333333333,27.0,37.1111111111,4.56060606061,0.461538461538,0.192307692308,0.0,0.192307692308,0.0384615384615,0.115384615385,27.0,37.1111111,14.0,3.0,IDF,PACA,0.0
2016,9,National,MARSEILLE ST CHARLES,PARIS LYON,198.943584071,453,1,29,19.1724137931,1.55530973451,29.0,37.6551724138,2.52654867257,0.214285714286,0.142857142857,0.142857142857,0.357142857143,0.0714285714286,0.0714285714286,29.0,37.6551724,15.0,3.0,PACA,IDF,0.002207505518763797
2016,9,National,PARIS LYON,MONTPELLIER,206.942708333,288,0,24,18.5416666667,1.67013888889,28.0,34.6071428571,5.04861111111,0.625,0.0416666666667,0.125,0.125,0.0,0.0833333333333,28.0,34.6071429,10.0,5.0,IDF,O,0.0
2016,9,National,MULHOUSE VILLE,PARIS LYON,169.089456869,313,0,18,14.3888888889,1.63258785942,22.0,35.5909090909,1.73801916933,0.333333333333,0.190476190476,0.190476190476,0.142857142857,0.047619047619,0.0952380952381,17.0,42.6470588,6.0,2.0,GE,IDF,0.0
2016,9,National,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,169.826086957,115,0,7,20.7142857143,1.41739130435,20.0,19.35,6.02608695652,0.3,0.15,0.35,0.1,0.1,0.0,9.0,27.3333333,2.0,0.0,IDF,ARA,0.0
2016,9,National,VALENCE ALIXAN TGV,PARIS LYON,133.488549618,262,0,58,22.7413793103,5.86259541985,32.0,40.25,4.1679389313,0.3125,0.125,0.25,0.21875,0.0,0.09375,27.0,45.3333333,11.0,3.0,ARA,IDF,0.0
2016,9,National,PARIS MONTPARNASSE,ANGERS SAINT LAUD,97.8306451613,435,1,17,17.6470588235,0.877880184332,49.0,26.5306122449,4.48156682028,0.446808510638,0.404255319149,0.0212765957447,0.0425531914894,0.063829787234,0.0212765957447,29.0,36.862069,13.0,5.0,IDF,PDLL,0.0022988505747126436
2016,9,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,210.156727829,658,4,154,18.0194805195,4.87767584098,130.0,36.0923076923,9.88379204893,0.317829457364,0.503875968992,0.0387596899225,0.046511627907,0.031007751938,0.062015503876,130.0,36.0923077,37.0,19.0,NAq,IDF,0.0060790273556231
2016,9,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,202.155813953,217,2,11,19.7272727273,1.1488372093,6.0,88.1666666667,2.29302325581,0.5,0.166666666667,0.0,0.333333333333,0.0,0.0,6.0,88.1666667,3.0,2.0,IDF,NAq,0.009216589861751152
2016,9,National,NANTES,PARIS MONTPARNASSE,136.781527531,563,0,28,18.2857142857,1.30728241563,79.0,31.5569620253,5.39253996448,0.5,0.342105263158,0.0789473684211,0.0657894736842,0.0131578947368,0.0,50.0,42.58,21.0,7.0,PDLL,IDF,0.0
2016,9,National,PARIS MONTPARNASSE,POITIERS,106.299196787,498,0,23,27.7826086957,1.41967871486,41.0,46.2926829268,3.96385542169,0.341463414634,0.365853658537,0.0731707317073,0.146341463415,0.0243902439024,0.0487804878049,26.0,65.7307692,14.0,7.0,IDF,NAq,0.0
2016,9,National,PARIS MONTPARNASSE,QUIMPER,267.93062201,210,1,10,26.2,1.43062200957,21.0,39.4761904762,5.10526315789,0.380952380952,0.238095238095,0.0952380952381,0.0952380952381,0.0952380952381,0.0952380952381,21.0,39.4761905,11.0,2.0,IDF,B,0.004761904761904762
2016,9,National,PARIS MONTPARNASSE,TOULOUSE MATABIAU,331.186206897,146,1,9,23.3333333333,1.70344827586,34.0,43.1470588235,12.324137931,0.393939393939,0.424242424242,0.0606060606061,0.0909090909091,0.030303030303,0.0,34.0,43.1470588,17.0,4.0,IDF,O,0.00684931506849315
2016,9,National,PARIS NORD,DOUAI,66.0196078431,204,0,6,22.1666666667,0.911764705882,31.0,14.9032258065,3.0637254902,0.392857142857,0.428571428571,0.0357142857143,0.0357142857143,0.0714285714286,0.0357142857143,8.0,30.625,4.0,0.0,IDF,HDF,0.0
2016,9,National,LYON PART DIEU,LILLE,187.364661654,266,0,125,14.064,7.62781954887,69.0,22.7391304348,8.25939849624,0.253731343284,0.134328358209,0.134328358209,0.179104477612,0.194029850746,0.10447761194,55.0,25.5090909,10.0,2.0,IDF,HDF,0.0
2016,9,International,ITALIE,PARIS LYON,260.707865169,89,0,15,9.6,2.1797752809,19.0,24.0526315789,7.84269662921,0.0526315789474,0.368421052632,0.315789473684,0.157894736842,0.105263157895,0.0,19.0,24.0526316,2.0,1.0,ITALIE,IDF,0.0
2016,9,International,LAUSANNE,PARIS LYON,181.508264463,121,0,19,9.15789473684,3.05785123967,11.0,58.7272727273,4.67768595041,0.272727272727,0.181818181818,0.363636363636,0.181818181818,0.0,0.0,9.0,68.8888889,3.0,2.0,SUISSE,IDF,0.0
2016,9,International,PARIS LYON,ZURICH,141.914772727,176,0,7,33.7142857143,1.56818181818,22.0,24.2727272727,4.72159090909,,,,,,,15.0,29.8666667,4.0,2.0,IDF,SUISSE,0.0
2016,11,National,PARIS EST,NANCY,94.7819148936,282,0,14,23.1428571429,1.35460992908,9.0,39.8888888889,1.50709219858,0.222222222222,0.444444444444,0.0,0.222222222222,0.111111111111,0.0,6.0,54.0,5.0,2.0,IDF,GE,0.0
2016,11,National,NANCY,PARIS EST,93.2978723404,282,0,14,15.2857142857,1.23404255319,24.0,22.1666666667,1.54964539007,0.173913043478,0.347826086957,0.130434782609,0.260869565217,0.0,0.0869565217391,9.0,43.8888889,3.0,2.0,GE,IDF,0.0
2016,11,National,PARIS EST,REIMS,47.0071770335,209,0,3,21.0,0.488038277512,9.0,15.1111111111,1.30622009569,0.111111111111,0.111111111111,0.333333333333,0.111111111111,0.222222222222,0.111111111111,2.0,34.5,1.0,0.0,IDF,GE,0.0
2016,11,National,PARIS LYON,AVIGNON TGV,161.257894737,475,0,20,20.55,1.00421052632,42.0,27.9285714286,3.70526315789,0.439024390244,0.268292682927,0.0487804878049,0.146341463415,0.0243902439024,0.0731707317073,28.0,35.25,12.0,2.0,IDF,PACA,0.0
2016,11,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,128.728494624,186,0,6,23.1666666667,0.908602150538,15.0,27.1333333333,3.91935483871,0.357142857143,0.0,0.0714285714286,0.214285714286,0.214285714286,0.142857142857,9.0,36.6666667,2.0,1.0,IDF,BFC,0.0
2016,11,National,DIJON VILLE,PARIS LYON,98.3681055156,417,0,105,17.2952380952,5.32613908873,45.0,37.8888888889,4.46043165468,0.204545454545,0.318181818182,0.25,0.181818181818,0.0454545454545,0.0,32.0,48.21875,13.0,4.0,BFC,IDF,0.0
2016,11,National,PERPIGNAN,PARIS LYON,303.280821918,149,3,13,11.0769230769,1.19863013699,20.0,40.5,7.5,0.3,0.2,0.2,0.25,0.05,0.0,20.0,40.5,8.0,4.0,O,IDF,0.020134228187919462
2016,11,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,102.708803612,444,1,54,15.4259259259,2.61625282167,61.0,34.5409836066,5.60045146727,0.28813559322,0.322033898305,0.0847457627119,0.0847457627119,0.169491525424,0.0508474576271,42.0,44.1904762,21.0,8.0,PDLL,IDF,0.0022522522522522522
2016,11,National,PARIS MONTPARNASSE,ANGOULEME,161.328025478,316,2,25,20.4,1.84713375796,46.0,36.2391304348,7.07006369427,0.288888888889,0.377777777778,0.2,0.0666666666667,0.0444444444444,0.0222222222222,34.0,44.6176471,19.0,10.0,IDF,NAq,0.006329113924050633
2016,7,National,PARIS LYON,MONTPELLIER,205.011627907,389,2,32,19.9375,1.87596899225,59.0,36.5084745763,7.57622739018,0.271186440678,0.169491525424,0.135593220339,0.254237288136,0.118644067797,0.0508474576271,59.0,36.5084746,21.0,10.0,IDF,O,0.005141388174807198
2016,7,National,MONTPELLIER,PARIS LYON,203.994805195,385,0,101,25.1683168317,7.10909090909,79.0,43.3670886076,9.01818181818,0.253333333333,0.28,0.24,0.173333333333,0.04,0.0133333333333,79.0,43.3670886,43.0,13.0,O,IDF,0.0
2016,7,National,PARIS LYON,NICE VILLE,340.011986301,293,1,28,23.75,2.64726027397,70.0,54.6142857143,15.7671232877,0.371428571429,0.171428571429,0.128571428571,0.185714285714,0.114285714286,0.0285714285714,70.0,54.6142857,42.0,18.0,IDF,PACA,0.0034129692832764505
2016,7,National,PARIS LYON,NIMES,175.403350515,389,1,33,19.9090909091,1.90979381443,66.0,28.3333333333,6.11855670103,0.307692307692,0.153846153846,0.138461538462,0.138461538462,0.153846153846,0.107692307692,41.0,37.7317073,16.0,7.0,IDF,O,0.002570694087403599
2016,7,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,168.142857143,119,0,6,17.5,1.04201680672,17.0,22.0588235294,4.05882352941,0.176470588235,0.294117647059,0.0588235294118,0.117647058824,0.294117647059,0.0588235294118,10.0,29.2,4.0,0.0,ARA,IDF,0.0
2016,7,National,TOULON,PARIS LYON,235.604100946,324,7,122,14.9426229508,6.77287066246,51.0,34.2156862745,6.03470031546,0.470588235294,0.176470588235,0.156862745098,0.078431372549,0.0980392156863,0.0196078431373,51.0,34.2156863,24.0,6.0,PACA,IDF,0.021604938271604937
2016,7,National,ANGERS SAINT LAUD,PARIS MONTPARNASSE,104.912162162,445,1,64,15.9375,2.93693693694,58.0,29.4655172414,4.45945945946,0.245614035088,0.228070175439,0.0350877192982,0.315789473684,0.122807017544,0.0526315789474,41.0,34.8536585,16.0,3.0,PDLL,IDF,0.0022471910112359553
2016,7,National,ANGOULEME,PARIS MONTPARNASSE,162.325136612,366,0,82,14.3780487805,4.20218579235,70.0,26.6285714286,5.88797814208,0.179104477612,0.268656716418,0.164179104478,0.134328358209,0.149253731343,0.10447761194,42.0,35.4285714,19.0,4.0,NAq,IDF,0.0
2016,7,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,192.352813853,231,0,18,13.1111111111,1.28571428571,37.0,31.4594594595,8.84415584416,0.0666666666667,0.466666666667,0.133333333333,0.2,0.0666666666667,0.0666666666667,37.0,31.4594595,14.0,1.0,IDF,NAq,0.0
2016,7,National,LAVAL,PARIS MONTPARNASSE,109.405405405,222,0,28,17.0714285714,2.97297297297,30.0,23.5,3.41441441441,0.217391304348,0.391304347826,0.0869565217391,0.260869565217,0.0,0.0434782608696,24.0,26.0833333,5.0,0.0,PDLL,IDF,0.0
2016,7,National,QUIMPER,PARIS MONTPARNASSE,284.010683761,235,1,4,38.5,0.700854700855,24.0,37.875,4.84188034188,0.315789473684,0.263157894737,0.105263157895,0.263157894737,0.0,0.0526315789474,23.0,32.7826087,7.0,2.0,B,IDF,0.00425531914893617
2016,7,National,ST MALO,PARIS MONTPARNASSE,199.925,121,1,2,11.5,0.25,16.0,28.375,4.73333333333,0.307692307692,0.384615384615,0.0769230769231,0.230769230769,0.0,0.0,15.0,26.4666667,5.0,0.0,B,IDF,0.008264462809917356
2016,7,National,PARIS NORD,ARRAS,52.4059633028,224,6,21,24.4285714286,2.59174311927,31.0,37.3225806452,6.1880733945,0.166666666667,0.291666666667,0.125,0.125,0.166666666667,0.125,12.0,83.6666667,8.0,4.0,IDF,HDF,0.026785714285714284
2016,7,National,PARIS NORD,DOUAI,69.5878787879,169,4,15,15.3333333333,1.63636363636,31.0,17.6774193548,4.24242424242,0.115384615385,0.230769230769,0.0769230769231,0.0384615384615,0.269230769231,0.269230769231,12.0,31.5833333,4.0,0.0,IDF,HDF,0.023668639053254437
2016,7,National,PARIS NORD,DUNKERQUE,121.489130435,230,0,22,16.5,1.7652173913,20.0,46.15,3.48260869565,0.3125,0.25,0.0625,0.0625,0.1875,0.125,17.0,52.2352941,9.0,3.0,IDF,HDF,0.0
2016,7,National,MARSEILLE ST CHARLES,LYON PART DIEU,100.813575526,523,0,80,19.7625,3.47801147228,145.0,26.6137931034,9.61950286807,0.207142857143,0.221428571429,0.157142857143,0.185714285714,0.114285714286,0.114285714286,92.0,33.9456522,33.0,10.0,PACA,IDF,0.0
2016,7,National,LILLE,MARSEILLE ST CHARLES,298.011111111,225,0,15,13.3333333333,1.65777777778,46.0,32.152173913,9.55555555556,0.177777777778,0.2,0.288888888889,0.222222222222,0.0444444444444,0.0666666666667,45.0,32.4222222,15.0,4.0,HDF,PACA,0.0
2016,7,National,STRASBOURG,NANTES,305.122807018,57,0,0,0.0,0.263157894737,7.0,40.8571428571,7.0350877193,0.142857142857,0.428571428571,0.0,0.285714285714,0.142857142857,0.0,7.0,40.8571429,5.0,1.0,GE,PDLL,0.0
2016,7,International,PARIS EST,FRANCFORT,102.162162162,111,0,6,12.8333333333,1.01801801802,4.0,16.75,1.17117117117,0.0,0.0,0.333333333333,0.333333333333,0.333333333333,0.0,2.0,19.5,0.0,0.0,IDF,ALLEMAGNE,0.0
2016,7,International,STUTTGART,PARIS EST,135.950738916,203,0,40,13.325,3.93103448276,19.0,37.7894736842,3.45320197044,0.0526315789474,0.0526315789474,0.631578947368,0.210526315789,0.0,0.0526315789474,10.0,59.3,6.0,3.0,ALLEMAGNE,IDF,0.0
2016,7,International,GENEVE,PARIS LYON,171.5234375,256,0,22,25.4090909091,3.1796875,19.0,39.8421052632,1.82421875,0.368421052632,0.157894736842,0.263157894737,0.0526315789474,0.0526315789474,0.105263157895,10.0,59.9,5.0,3.0,SUISSE,IDF,0.0
2016,7,International,PARIS LYON,ITALIE,285.490566038,53,0,7,35.7142857143,5.0,6.0,51.6666666667,2.35849056604,0.333333333333,0.0,0.0,0.5,0.166666666667,0.0,6.0,51.6666667,5.0,2.0,IDF,ITALIE,0.0
2016,7,International,LAUSANNE,PARIS LYON,180.63740458,131,0,6,9.83333333333,1.45038167939,8.0,30.625,0.732824427481,0.0,0.375,0.25,0.25,0.0,0.125,7.0,33.1428571,2.0,1.0,SUISSE,IDF,0.0
2016,5,National,PARIS EST,METZ,85.2256493506,308,0,12,14.1666666667,0.756493506494,17.0,17.4705882353,0.967532467532,0.117647058824,0.117647058824,0.235294117647,0.352941176471,0.176470588235,0.0,7.0,29.7142857,3.0,0.0,IDF,GE,0.0
2016,5,National,PARIS EST,REIMS,47.2816901408,213,0,2,9.0,0.234741784038,11.0,9.90909090909,0.638497652582,0.0909090909091,0.545454545455,0.0909090909091,0.181818181818,0.0909090909091,0.0,1.0,27.0,0.0,0.0,IDF,GE,0.0
2016,5,National,PARIS EST,STRASBOURG,141.509111617,439,0,8,16.375,0.469248291572,26.0,30.4615384615,2.12528473804,0.44,0.24,0.08,0.08,0.12,0.04,18.0,38.2777778,7.0,3.0,IDF,GE,0.0
2016,5,National,STRASBOURG,PARIS EST,143.141630901,466,0,49,12.8571428571,2.11158798283,39.0,20.7435897436,2.01931330472,0.179487179487,0.333333333333,0.230769230769,0.128205128205,0.128205128205,0.0,20.0,28.45,5.0,1.0,GE,IDF,0.0
2016,5,National,PARIS LYON,LYON PART DIEU,120.096801347,594,0,15,13.0,0.447811447811,22.0,38.2727272727,1.38383838384,0.545454545455,0.318181818182,0.0454545454545,0.0454545454545,0.0454545454545,0.0,18.0,43.8333333,6.0,1.0,IDF,IDF,0.0
2016,5,National,PARIS LYON,MARSEILLE ST CHARLES,203.984234234,444,0,20,16.15,0.885135135135,38.0,49.8157894737,5.17792792793,0.648648648649,0.162162162162,0.0540540540541,0.0810810810811,0.0540540540541,0.0,38.0,49.8157895,13.0,9.0,IDF,PACA,0.0
2016,5,National,LE MANS,PARIS MONTPARNASSE,62.6618303571,448,0,76,23.8421052632,4.95982142857,64.0,27.8125,3.94196428571,0.295081967213,0.508196721311,0.0327868852458999,0.0819672131148,0.0491803278689,0.0327868852458999,24.0,58.625,17.0,9.0,PDLL,IDF,0.0
2016,5,National,PARIS MONTPARNASSE,NANTES,138.403846154,520,0,28,14.7142857143,0.946153846154,25.0,30.84,2.35769230769,0.4,0.36,0.04,0.04,0.16,0.0,18.0,37.8333333,5.0,3.0,IDF,PDLL,0.0
2016,5,National,PARIS MONTPARNASSE,POITIERS,106.226269316,453,0,17,28.2352941176,1.24944812362,28.0,49.0714285714,2.43046357616,0.142857142857,0.357142857143,0.285714285714,0.142857142857,0.0357142857143,0.0357142857143,20.0,63.8,13.0,6.0,IDF,NAq,0.0
2016,5,National,POITIERS,PARIS MONTPARNASSE,109.484513274,452,2,131,23.8320610687,7.93805309735,56.0,63.375,7.57300884956,0.163265306122,0.448979591837,0.204081632653,0.102040816327,0.0816326530612,0.0,45.0,75.8666667,26.0,17.0,NAq,IDF,0.004424778761061947
2016,5,National,PARIS MONTPARNASSE,QUIMPER,267.319371728,191,1,12,22.75,1.57591623037,22.0,47.6818181818,5.90052356021,0.45,0.4,0.0,0.1,0.05,0.0,22.0,47.6818182,13.0,6.0,IDF,B,0.005235602094240838
2016,5,National,PARIS MONTPARNASSE,RENNES,133.161016949,531,0,33,20.696969697,1.41242937853,43.0,37.3023255814,3.54802259887,0.425,0.325,0.0,0.075,0.175,0.0,27.0,51.7777778,17.0,7.0,IDF,B,0.0
2016,5,National,RENNES,PARIS MONTPARNASSE,139.344322344,546,0,49,23.4897959184,2.35714285714,40.0,46.1,3.28937728938,0.459459459459,0.27027027027,0.027027027027,0.135135135135,0.0810810810811,0.027027027027,32.0,54.4375,21.0,9.0,B,IDF,0.0
2016,5,National,PARIS MONTPARNASSE,ST PIERRE DES CORPS,64.8094660194,412,0,16,42.875,1.84466019417,36.0,28.3611111111,1.86893203883,0.111111111111,0.416666666667,0.194444444444,0.0833333333333,0.166666666667,0.0277777777778,9.0,88.0,8.0,5.0,IDF,CVDL,0.0
2016,5,National,PARIS MONTPARNASSE,TOURS,76.9764705882,170,0,8,50.25,2.49411764706,19.0,29.2631578947,3.77058823529,0.157894736842,0.210526315789,0.263157894737,0.157894736842,0.210526315789,0.0,5.0,89.4,3.0,2.0,IDF,CVDL,0.0
